recon_result_id,reconcile_run_id,direction,left_entity,left_record_id,right_entity,right_record_id,status,expected_amount,actual_amount,variance,explained_variance,unexplained_variance,variance_class,tolerance_id,matched_at,notes
rcn-00792,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-191,core.payments,PAY-0191,MATCHED,1767.57,1767.57,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00793,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0191,core.settlements,SET-0191,MATCHED,1313.79,1313.79,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00794,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0191,core.gateway_fees,FEE-0191,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00795,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0191,core.bank_transactions,BNK-0191,MATCHED,1313.79,1313.79,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00796,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0191,core.refunds,REF-0191,MATCHED,442.63,442.63,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-00797,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-192,core.payments,PAY-0192,MATCHED,1061.49,1061.49,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00798,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0192,core.settlements,SET-0192,MATCHED,1036.44,1036.44,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00799,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0192,core.gateway_fees,FEE-0192,MATCHED,21.23,21.23,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00800,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0192,core.bank_transactions,BNK-0192,MATCHED,1036.44,1036.44,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00801,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-193,core.payments,PAY-0193,MATCHED,692.17,692.17,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00802,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0193,core.settlements,SET-0193,MATCHED,676.65,676.65,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00803,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0193,core.gateway_fees,FEE-0193,MATCHED,13.15,13.15,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00804,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0193,core.bank_transactions,BNK-0193,MATCHED,676.65,676.65,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00805,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-194,core.payments,PAY-0194,MATCHED,597.27,597.27,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00806,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0194,core.settlements,SET-0194,MATCHED,594.45,594.45,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00807,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0194,core.gateway_fees,FEE-0194,MATCHED,2.39,2.39,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00808,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0194,core.bank_transactions,BNK-0194,MATCHED,594.45,594.45,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00809,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-195,core.payments,PAY-0195,MATCHED,595.53,595.53,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00810,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0195,core.settlements,SET-0195,MATCHED,581.48,581.48,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00811,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0195,core.gateway_fees,FEE-0195,MATCHED,11.91,11.91,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00812,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0195,core.bank_transactions,BNK-0195,MATCHED,581.48,581.48,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00813,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-196,core.payments,PAY-0196,MATCHED,565.93,565.93,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00814,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0196,core.settlements,,UNMATCHED,550.24,,,0,550.24,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00815,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0196,core.gateway_fees,FEE-0196,MATCHED,13.3,13.3,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00816,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-197,core.payments,PAY-0197,MATCHED,5567.62,5567.62,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00817,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0197,core.settlements,SET-0197,MATCHED,5541.34,5541.34,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00818,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0197,core.gateway_fees,FEE-0197,MATCHED,22.27,22.27,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00819,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0197,core.bank_transactions,BNK-0197,MATCHED,5541.34,5541.34,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00820,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-198,core.payments,PAY-0198,MATCHED,354.87,354.87,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00821,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0198,core.settlements,SET-0198,MATCHED,353.19,353.19,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00822,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0198,core.gateway_fees,FEE-0198,MATCHED,1.42,1.42,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00823,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0198,core.bank_transactions,BNK-0198,MATCHED,353.19,353.19,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00824,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-199,core.payments,PAY-0199,MATCHED,981.13,981.13,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00825,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0199,core.settlements,SET-0199,MATCHED,976.5,976.5,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00826,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0199,core.gateway_fees,FEE-0199,MATCHED,3.92,3.92,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00827,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0199,core.bank_transactions,BNK-0199,MATCHED,976.5,976.5,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00828,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-200,core.payments,PAY-0200,MATCHED,6238.53,6238.53,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00829,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0200,core.settlements,SET-0200,MATCHED,6091.3,6091.3,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00830,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0200,core.gateway_fees,FEE-0200,MATCHED,124.77,124.77,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00831,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0200,core.bank_transactions,BNK-0200,MATCHED,6091.3,6091.3,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00832,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-201,core.payments,PAY-0201,MATCHED,321.17,321.17,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00833,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0201,core.settlements,SET-0201,MISMATCH,239.72,232.14,7.58,0,7.58,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00834,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0201,core.gateway_fees,FEE-0201,MISMATCH,6.42,12.84,-6.42,0,6.42,LEAKAGE,TOL-FEE,2025-04-05T00:00:00Z,LEAKAGE on FEE_VS_RATE_CARD
rcn-00835,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0201,core.bank_transactions,BNK-0201,MATCHED,232.14,232.14,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00836,RUN-2025-04-05-01,REFUND_VS_PAYMENT,core.payments,PAY-0201,core.refunds,REF-0201,MATCHED,75.38,75.38,0.0,0,0,LEGITIMATE,TOL-REFUND,2025-04-05T00:00:00Z,
rcn-00837,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-202,core.payments,PAY-0202,MATCHED,1839.35,1839.35,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00838,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0202,core.settlements,SET-0202,MATCHED,1830.67,1830.67,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00839,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0202,core.gateway_fees,FEE-0202,MATCHED,7.36,7.36,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00840,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0202,core.bank_transactions,BNK-0202,MATCHED,1830.67,1830.67,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00841,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-203,core.payments,PAY-0203,MATCHED,433.24,433.24,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00842,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0203,core.settlements,SET-0203,MATCHED,423.02,423.02,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00843,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0203,core.gateway_fees,FEE-0203,MATCHED,8.66,8.66,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00844,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0203,core.bank_transactions,BNK-0203,MATCHED,423.02,423.02,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00845,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-204,core.payments,PAY-0204,MATCHED,364.58,364.58,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00846,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0204,core.settlements,SET-0204,MATCHED,355.98,355.98,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00847,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0204,core.gateway_fees,FEE-0204,MATCHED,7.29,7.29,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00848,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0204,core.bank_transactions,BNK-0204,MATCHED,355.98,355.98,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00849,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-205,core.payments,PAY-0205,MATCHED,621.16,621.16,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00850,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0205,core.settlements,SET-0205,MATCHED,606.5,606.5,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00851,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0205,core.gateway_fees,FEE-0205,MATCHED,12.42,12.42,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00852,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0205,core.bank_transactions,BNK-0205,MATCHED,606.5,606.5,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00853,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-206,core.payments,PAY-0206,MATCHED,642.0,642.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00854,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0206,core.settlements,SET-0206,MATCHED,627.6,627.6,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00855,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0206,core.gateway_fees,FEE-0206,MATCHED,12.2,12.2,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00856,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0206,core.bank_transactions,BNK-0206,MATCHED,627.6,627.6,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00857,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-207,core.payments,PAY-0207,MATCHED,1129.96,1129.96,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00858,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0207,core.settlements,SET-0207,MATCHED,1103.29,1103.29,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00859,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0207,core.gateway_fees,FEE-0207,MATCHED,22.6,22.6,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00860,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0207,core.bank_transactions,BNK-0207,MATCHED,1103.29,1103.29,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00861,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-208,core.payments,PAY-0208,MATCHED,531.72,531.72,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00862,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0208,core.settlements,SET-0208,MATCHED,519.18,519.18,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00863,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0208,core.gateway_fees,FEE-0208,MATCHED,10.63,10.63,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00864,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0208,core.bank_transactions,BNK-0208,MATCHED,519.18,519.18,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00865,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-209,core.payments,PAY-0209,MATCHED,6707.46,6707.46,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00866,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0209,core.settlements,SET-0209,MISMATCH,6549.16,6419.57,129.59,0,129.59,LEAKAGE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,LEAKAGE on SETTLEMENT_VS_PAYMENT
rcn-00867,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0209,core.gateway_fees,FEE-0209,MATCHED,134.15,134.15,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00868,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0209,core.bank_transactions,BNK-0209,MATCHED,6419.57,6419.57,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00869,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-210,core.payments,PAY-0210,MATCHED,10718.16,10718.16,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00870,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0210,core.settlements,SET-0210,MATCHED,10420.94,10420.94,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00871,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0210,core.gateway_fees,FEE-0210,MATCHED,251.88,251.88,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00872,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0210,core.bank_transactions,BNK-0210,MATCHED,10420.94,10420.94,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00873,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-211,core.payments,PAY-0211,MATCHED,299.0,299.0,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00874,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0211,core.settlements,SET-0211,MATCHED,291.94,291.94,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00875,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0211,core.gateway_fees,FEE-0211,MATCHED,5.98,5.98,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00876,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0211,core.bank_transactions,BNK-0211,MATCHED,291.94,291.94,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00877,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-212,core.payments,PAY-0212,MATCHED,371.15,371.15,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00878,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0212,core.settlements,SET-0212,MATCHED,362.39,362.39,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00879,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0212,core.gateway_fees,FEE-0212,MATCHED,7.42,7.42,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00880,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0212,core.bank_transactions,BNK-0212,MATCHED,362.39,362.39,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00881,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-213,core.payments,PAY-0213,MATCHED,857.35,857.35,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00882,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0213,core.settlements,SET-0213,MATCHED,837.11,837.11,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00883,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0213,core.gateway_fees,FEE-0213,MATCHED,17.15,17.15,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00884,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0213,core.bank_transactions,BNK-0213,MATCHED,837.11,837.11,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00885,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-214,core.payments,PAY-0214,MATCHED,1730.38,1730.38,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00886,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0214,core.settlements,SET-0214,MATCHED,1716.22,1716.22,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00887,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0214,core.gateway_fees,FEE-0214,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00888,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0214,core.bank_transactions,BNK-0214,MATCHED,1716.22,1716.22,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00889,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-215,core.payments,PAY-0215,MATCHED,941.47,941.47,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00890,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0215,core.settlements,SET-0215,MATCHED,937.02,937.02,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00891,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0215,core.gateway_fees,FEE-0215,MATCHED,3.77,3.77,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00892,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0215,core.bank_transactions,BNK-0215,MATCHED,937.02,937.02,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00893,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-216,core.payments,PAY-0216,MATCHED,3356.8,3356.8,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00894,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0216,core.settlements,SET-0216,MATCHED,3342.64,3342.64,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00895,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0216,core.gateway_fees,FEE-0216,MATCHED,12.0,12.0,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00896,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0216,core.bank_transactions,BNK-0216,MATCHED,3342.64,3342.64,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00897,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-217,core.payments,PAY-0217,MATCHED,3448.38,3448.38,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00898,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0217,core.settlements,SET-0217,MATCHED,3432.11,3432.11,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00899,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0217,core.gateway_fees,FEE-0217,MATCHED,13.79,13.79,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00900,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0217,core.bank_transactions,BNK-0217,MATCHED,3432.11,3432.11,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00901,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-218,core.payments,PAY-0218,MATCHED,658.74,658.74,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00902,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0218,core.settlements,SET-0218,MATCHED,640.47,640.47,0.0,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
rcn-00903,RUN-2025-04-05-01,FEE_VS_RATE_CARD,core.payments,PAY-0218,core.gateway_fees,FEE-0218,MATCHED,15.48,15.48,0.0,0,0,LEGITIMATE,TOL-FEE,2025-04-05T00:00:00Z,
rcn-00904,RUN-2025-04-05-01,BANK_VS_SETTLEMENT,core.settlements,SET-0218,core.bank_transactions,BNK-0218,MATCHED,640.47,640.47,0.0,0,0,LEGITIMATE,TOL-BANK,2025-04-05T00:00:00Z,
rcn-00905,RUN-2025-04-05-01,PAYMENT_VS_ORDER,core.orders,ORD-219,core.payments,PAY-0219,MATCHED,1012.62,1012.62,0.0,0,0,LEGITIMATE,TOL-PAYMENT,2025-04-05T00:00:00Z,
rcn-00906,RUN-2025-04-05-01,SETTLEMENT_VS_PAYMENT,core.payments,PAY-0219,core.settlements,SET-0219,MATCHED,1007.84,1006.0,1.84,0,0,LEGITIMATE,TOL-SETTLEMENT,2025-04-05T00:00:00Z,
