identity_match_id,entity_type,left_system,left_entity,left_record_id,right_system,right_entity,right_record_id,match_method,confidence,status,conflict_detail,matched_at
idm-00701,ORDER,SHOPIFY,core.orders,ORD-355,RAZORPAY,core.payments,PAY-0355,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00702,INVOICE,SHOPIFY,core.orders,ORD-355,ACCOUNTING,core.invoices,INV-0355,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00703,ORDER,SHOPIFY,core.orders,ORD-356,RAZORPAY,core.payments,PAY-0356,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00704,INVOICE,SHOPIFY,core.orders,ORD-356,ACCOUNTING,core.invoices,INV-0356,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00705,ORDER,SHOPIFY,core.orders,ORD-358,RAZORPAY,core.payments,PAY-0358,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00706,INVOICE,SHOPIFY,core.orders,ORD-358,ACCOUNTING,core.invoices,INV-0358,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00707,ORDER,SHOPIFY,core.orders,ORD-359,RAZORPAY,core.payments,PAY-0359,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00708,INVOICE,SHOPIFY,core.orders,ORD-359,ACCOUNTING,core.invoices,INV-0359,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00709,ORDER,SHOPIFY,core.orders,ORD-360,RAZORPAY,core.payments,PAY-0360,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00710,INVOICE,SHOPIFY,core.orders,ORD-360,ACCOUNTING,core.invoices,INV-0360,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00711,ORDER,SHOPIFY,core.orders,ORD-361,RAZORPAY,core.payments,PAY-0361,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00712,INVOICE,SHOPIFY,core.orders,ORD-361,ACCOUNTING,core.invoices,INV-0361,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00713,ORDER,SHOPIFY,core.orders,ORD-362,RAZORPAY,core.payments,PAY-0362,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00714,INVOICE,SHOPIFY,core.orders,ORD-362,ACCOUNTING,core.invoices,INV-0362,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00715,ORDER,SHOPIFY,core.orders,ORD-363,RAZORPAY,core.payments,PAY-0363,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00716,INVOICE,SHOPIFY,core.orders,ORD-363,ACCOUNTING,core.invoices,INV-0363,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00717,ORDER,SHOPIFY,core.orders,ORD-364,RAZORPAY,core.payments,PAY-0364,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00718,INVOICE,SHOPIFY,core.orders,ORD-364,ACCOUNTING,core.invoices,INV-0364,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00719,ORDER,SHOPIFY,core.orders,ORD-366,RAZORPAY,core.payments,PAY-0366,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00720,INVOICE,SHOPIFY,core.orders,ORD-366,ACCOUNTING,core.invoices,INV-0366,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00721,ORDER,SHOPIFY,core.orders,ORD-367,RAZORPAY,core.payments,PAY-0367,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00722,INVOICE,SHOPIFY,core.orders,ORD-367,ACCOUNTING,core.invoices,INV-0367,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00723,ORDER,SHOPIFY,core.orders,ORD-368,RAZORPAY,core.payments,PAY-0368,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00724,INVOICE,SHOPIFY,core.orders,ORD-368,ACCOUNTING,core.invoices,INV-0368,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00725,ORDER,SHOPIFY,core.orders,ORD-369,RAZORPAY,core.payments,PAY-0369,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00726,INVOICE,SHOPIFY,core.orders,ORD-369,ACCOUNTING,core.invoices,INV-0369,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00727,ORDER,SHOPIFY,core.orders,ORD-370,RAZORPAY,core.payments,PAY-0370,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00728,INVOICE,SHOPIFY,core.orders,ORD-370,ACCOUNTING,core.invoices,INV-0370,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00729,ORDER,SHOPIFY,core.orders,ORD-371,RAZORPAY,core.payments,PAY-0371,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00730,INVOICE,SHOPIFY,core.orders,ORD-371,ACCOUNTING,core.invoices,INV-0371,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00731,ORDER,SHOPIFY,core.orders,ORD-372,RAZORPAY,core.payments,PAY-0372,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00732,INVOICE,SHOPIFY,core.orders,ORD-372,ACCOUNTING,core.invoices,INV-0372,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00733,ORDER,SHOPIFY,core.orders,ORD-373,RAZORPAY,core.payments,PAY-0373,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00734,INVOICE,SHOPIFY,core.orders,ORD-373,ACCOUNTING,core.invoices,INV-0373,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00735,ORDER,SHOPIFY,core.orders,ORD-374,RAZORPAY,core.payments,PAY-0374,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00736,INVOICE,SHOPIFY,core.orders,ORD-374,ACCOUNTING,core.invoices,INV-0374,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00737,ORDER,SHOPIFY,core.orders,ORD-375,RAZORPAY,core.payments,PAY-0375,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00738,INVOICE,SHOPIFY,core.orders,ORD-375,ACCOUNTING,core.invoices,INV-0375,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00739,ORDER,SHOPIFY,core.orders,ORD-376,RAZORPAY,core.payments,PAY-0376,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00740,INVOICE,SHOPIFY,core.orders,ORD-376,ACCOUNTING,core.invoices,INV-0376,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00741,ORDER,SHOPIFY,core.orders,ORD-377,RAZORPAY,core.payments,PAY-0377,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00742,INVOICE,SHOPIFY,core.orders,ORD-377,ACCOUNTING,core.invoices,INV-0377,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00743,ORDER,SHOPIFY,core.orders,ORD-378,RAZORPAY,core.payments,PAY-0378,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00744,INVOICE,SHOPIFY,core.orders,ORD-378,ACCOUNTING,core.invoices,INV-0378,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00745,ORDER,SHOPIFY,core.orders,ORD-379,RAZORPAY,core.payments,PAY-0379,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00746,INVOICE,SHOPIFY,core.orders,ORD-379,ACCOUNTING,core.invoices,INV-0379,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00747,ORDER,SHOPIFY,core.orders,ORD-380,RAZORPAY,core.payments,PAY-0380,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00748,INVOICE,SHOPIFY,core.orders,ORD-380,ACCOUNTING,core.invoices,INV-0380,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00749,ORDER,SHOPIFY,core.orders,ORD-381,RAZORPAY,core.payments,PAY-0381,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00750,INVOICE,SHOPIFY,core.orders,ORD-381,ACCOUNTING,core.invoices,INV-0381,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00751,ORDER,SHOPIFY,core.orders,ORD-382,RAZORPAY,core.payments,PAY-0382,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00752,INVOICE,SHOPIFY,core.orders,ORD-382,ACCOUNTING,core.invoices,INV-0382,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00753,ORDER,SHOPIFY,core.orders,ORD-383,RAZORPAY,core.payments,PAY-0383,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00754,INVOICE,SHOPIFY,core.orders,ORD-383,ACCOUNTING,core.invoices,INV-0383,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00755,ORDER,SHOPIFY,core.orders,ORD-384,RAZORPAY,core.payments,PAY-0384,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00756,INVOICE,SHOPIFY,core.orders,ORD-384,ACCOUNTING,core.invoices,INV-0384,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00757,ORDER,SHOPIFY,core.orders,ORD-385,RAZORPAY,core.payments,PAY-0385,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00758,INVOICE,SHOPIFY,core.orders,ORD-385,ACCOUNTING,core.invoices,INV-0385,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00759,ORDER,SHOPIFY,core.orders,ORD-386,RAZORPAY,core.payments,PAY-0386,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00760,INVOICE,SHOPIFY,core.orders,ORD-386,ACCOUNTING,core.invoices,INV-0386,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00761,ORDER,SHOPIFY,core.orders,ORD-387,RAZORPAY,core.payments,PAY-0387,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00762,INVOICE,SHOPIFY,core.orders,ORD-387,ACCOUNTING,core.invoices,INV-0387,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00763,ORDER,SHOPIFY,core.orders,ORD-388,RAZORPAY,core.payments,PAY-0388,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00764,INVOICE,SHOPIFY,core.orders,ORD-388,ACCOUNTING,core.invoices,INV-0388,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00765,ORDER,SHOPIFY,core.orders,ORD-389,RAZORPAY,core.payments,PAY-0389,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00766,INVOICE,SHOPIFY,core.orders,ORD-389,ACCOUNTING,core.invoices,INV-0389,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00767,ORDER,SHOPIFY,core.orders,ORD-390,RAZORPAY,core.payments,PAY-0390,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00768,INVOICE,SHOPIFY,core.orders,ORD-390,ACCOUNTING,core.invoices,INV-0390,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00769,ORDER,SHOPIFY,core.orders,ORD-391,RAZORPAY,core.payments,PAY-0391,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00770,INVOICE,SHOPIFY,core.orders,ORD-391,ACCOUNTING,core.invoices,INV-0391,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00771,ORDER,SHOPIFY,core.orders,ORD-392,RAZORPAY,core.payments,PAY-0392,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00772,INVOICE,SHOPIFY,core.orders,ORD-392,ACCOUNTING,core.invoices,INV-0392,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00773,ORDER,SHOPIFY,core.orders,ORD-393,RAZORPAY,core.payments,PAY-0393,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00774,INVOICE,SHOPIFY,core.orders,ORD-393,ACCOUNTING,core.invoices,INV-0393,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00775,ORDER,SHOPIFY,core.orders,ORD-394,RAZORPAY,core.payments,PAY-0394,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00776,INVOICE,SHOPIFY,core.orders,ORD-394,ACCOUNTING,core.invoices,INV-0394,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00777,ORDER,SHOPIFY,core.orders,ORD-395,RAZORPAY,core.payments,PAY-0395,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00778,INVOICE,SHOPIFY,core.orders,ORD-395,ACCOUNTING,core.invoices,INV-0395,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00779,ORDER,SHOPIFY,core.orders,ORD-396,RAZORPAY,core.payments,PAY-0396,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00780,INVOICE,SHOPIFY,core.orders,ORD-396,ACCOUNTING,core.invoices,INV-0396,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00781,ORDER,SHOPIFY,core.orders,ORD-398,RAZORPAY,core.payments,PAY-0398,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00782,INVOICE,SHOPIFY,core.orders,ORD-398,ACCOUNTING,core.invoices,INV-0398,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00783,ORDER,SHOPIFY,core.orders,ORD-399,RAZORPAY,core.payments,PAY-0399,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00784,INVOICE,SHOPIFY,core.orders,ORD-399,ACCOUNTING,core.invoices,INV-0399,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00785,ORDER,SHOPIFY,core.orders,ORD-400,RAZORPAY,core.payments,PAY-0400,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00786,INVOICE,SHOPIFY,core.orders,ORD-400,ACCOUNTING,core.invoices,INV-0400,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00787,ORDER,SHOPIFY,core.orders,ORD-401,RAZORPAY,core.payments,PAY-0401,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00788,INVOICE,SHOPIFY,core.orders,ORD-401,ACCOUNTING,core.invoices,INV-0401,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00789,ORDER,SHOPIFY,core.orders,ORD-402,RAZORPAY,core.payments,PAY-0402,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00790,INVOICE,SHOPIFY,core.orders,ORD-402,ACCOUNTING,core.invoices,INV-0402,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00791,ORDER,SHOPIFY,core.orders,ORD-403,RAZORPAY,core.payments,PAY-0403,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00792,INVOICE,SHOPIFY,core.orders,ORD-403,ACCOUNTING,core.invoices,INV-0403,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00793,ORDER,SHOPIFY,core.orders,ORD-404,RAZORPAY,core.payments,PAY-0404,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00794,INVOICE,SHOPIFY,core.orders,ORD-404,ACCOUNTING,core.invoices,INV-0404,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00795,ORDER,SHOPIFY,core.orders,ORD-405,RAZORPAY,core.payments,PAY-0405,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00796,INVOICE,SHOPIFY,core.orders,ORD-405,ACCOUNTING,core.invoices,INV-0405,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00797,ORDER,SHOPIFY,core.orders,ORD-406,RAZORPAY,core.payments,PAY-0406,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00798,INVOICE,SHOPIFY,core.orders,ORD-406,ACCOUNTING,core.invoices,INV-0406,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00799,ORDER,SHOPIFY,core.orders,ORD-407,RAZORPAY,core.payments,PAY-0407,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00800,INVOICE,SHOPIFY,core.orders,ORD-407,ACCOUNTING,core.invoices,INV-0407,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00801,ORDER,SHOPIFY,core.orders,ORD-408,RAZORPAY,core.payments,PAY-0408,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00802,INVOICE,SHOPIFY,core.orders,ORD-408,ACCOUNTING,core.invoices,INV-0408,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00803,ORDER,SHOPIFY,core.orders,ORD-409,RAZORPAY,core.payments,PAY-0409,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00804,INVOICE,SHOPIFY,core.orders,ORD-409,ACCOUNTING,core.invoices,INV-0409,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00805,ORDER,SHOPIFY,core.orders,ORD-410,RAZORPAY,core.payments,PAY-0410,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00806,INVOICE,SHOPIFY,core.orders,ORD-410,ACCOUNTING,core.invoices,INV-0410,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00807,ORDER,SHOPIFY,core.orders,ORD-412,RAZORPAY,core.payments,PAY-0412,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00808,INVOICE,SHOPIFY,core.orders,ORD-412,ACCOUNTING,core.invoices,INV-0412,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00809,ORDER,SHOPIFY,core.orders,ORD-413,RAZORPAY,core.payments,PAY-0413,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00810,INVOICE,SHOPIFY,core.orders,ORD-413,ACCOUNTING,core.invoices,INV-0413,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00811,ORDER,SHOPIFY,core.orders,ORD-414,RAZORPAY,core.payments,PAY-0414,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00812,INVOICE,SHOPIFY,core.orders,ORD-414,ACCOUNTING,core.invoices,INV-0414,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00813,ORDER,SHOPIFY,core.orders,ORD-415,RAZORPAY,core.payments,PAY-0415,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00814,INVOICE,SHOPIFY,core.orders,ORD-415,ACCOUNTING,core.invoices,INV-0415,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00815,ORDER,SHOPIFY,core.orders,ORD-416,RAZORPAY,core.payments,PAY-0416,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00816,INVOICE,SHOPIFY,core.orders,ORD-416,ACCOUNTING,core.invoices,INV-0416,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00817,ORDER,SHOPIFY,core.orders,ORD-417,RAZORPAY,core.payments,PAY-0417,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00818,INVOICE,SHOPIFY,core.orders,ORD-417,ACCOUNTING,core.invoices,INV-0417,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00819,ORDER,SHOPIFY,core.orders,ORD-418,RAZORPAY,core.payments,PAY-0418,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00820,INVOICE,SHOPIFY,core.orders,ORD-418,ACCOUNTING,core.invoices,INV-0418,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00821,ORDER,SHOPIFY,core.orders,ORD-419,RAZORPAY,core.payments,PAY-0419,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00822,INVOICE,SHOPIFY,core.orders,ORD-419,ACCOUNTING,core.invoices,INV-0419,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00823,ORDER,SHOPIFY,core.orders,ORD-420,RAZORPAY,core.payments,PAY-0420,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00824,INVOICE,SHOPIFY,core.orders,ORD-420,ACCOUNTING,core.invoices,INV-0420,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00825,ORDER,SHOPIFY,core.orders,ORD-421,RAZORPAY,core.payments,PAY-0421,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00826,INVOICE,SHOPIFY,core.orders,ORD-421,ACCOUNTING,core.invoices,INV-0421,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00827,ORDER,SHOPIFY,core.orders,ORD-422,RAZORPAY,core.payments,PAY-0422,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00828,INVOICE,SHOPIFY,core.orders,ORD-422,ACCOUNTING,core.invoices,INV-0422,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00829,ORDER,SHOPIFY,core.orders,ORD-423,RAZORPAY,core.payments,PAY-0423,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00830,INVOICE,SHOPIFY,core.orders,ORD-423,ACCOUNTING,core.invoices,INV-0423,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00831,ORDER,SHOPIFY,core.orders,ORD-424,RAZORPAY,core.payments,PAY-0424,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00832,INVOICE,SHOPIFY,core.orders,ORD-424,ACCOUNTING,core.invoices,INV-0424,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00833,ORDER,SHOPIFY,core.orders,ORD-425,RAZORPAY,core.payments,PAY-0425,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00834,INVOICE,SHOPIFY,core.orders,ORD-425,ACCOUNTING,core.invoices,INV-0425,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00835,ORDER,SHOPIFY,core.orders,ORD-426,RAZORPAY,core.payments,PAY-0426,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00836,INVOICE,SHOPIFY,core.orders,ORD-426,ACCOUNTING,core.invoices,INV-0426,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00837,ORDER,SHOPIFY,core.orders,ORD-427,RAZORPAY,core.payments,PAY-0427,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00838,INVOICE,SHOPIFY,core.orders,ORD-427,ACCOUNTING,core.invoices,INV-0427,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00839,ORDER,SHOPIFY,core.orders,ORD-428,RAZORPAY,core.payments,PAY-0428,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00840,INVOICE,SHOPIFY,core.orders,ORD-428,ACCOUNTING,core.invoices,INV-0428,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00841,ORDER,SHOPIFY,core.orders,ORD-429,RAZORPAY,core.payments,PAY-0429,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00842,INVOICE,SHOPIFY,core.orders,ORD-429,ACCOUNTING,core.invoices,INV-0429,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00843,ORDER,SHOPIFY,core.orders,ORD-430,RAZORPAY,core.payments,PAY-0430,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00844,INVOICE,SHOPIFY,core.orders,ORD-430,ACCOUNTING,core.invoices,INV-0430,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00845,ORDER,SHOPIFY,core.orders,ORD-431,RAZORPAY,core.payments,PAY-0431,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00846,INVOICE,SHOPIFY,core.orders,ORD-431,ACCOUNTING,core.invoices,INV-0431,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00847,ORDER,SHOPIFY,core.orders,ORD-432,RAZORPAY,core.payments,PAY-0432,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00848,INVOICE,SHOPIFY,core.orders,ORD-432,ACCOUNTING,core.invoices,INV-0432,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00849,ORDER,SHOPIFY,core.orders,ORD-433,RAZORPAY,core.payments,PAY-0433,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00850,INVOICE,SHOPIFY,core.orders,ORD-433,ACCOUNTING,core.invoices,INV-0433,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00851,ORDER,SHOPIFY,core.orders,ORD-434,RAZORPAY,core.payments,PAY-0434,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00852,INVOICE,SHOPIFY,core.orders,ORD-434,ACCOUNTING,core.invoices,INV-0434,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00853,ORDER,SHOPIFY,core.orders,ORD-435,RAZORPAY,core.payments,PAY-0435,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00854,INVOICE,SHOPIFY,core.orders,ORD-435,ACCOUNTING,core.invoices,INV-0435,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00855,ORDER,SHOPIFY,core.orders,ORD-436,RAZORPAY,core.payments,PAY-0436,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00856,INVOICE,SHOPIFY,core.orders,ORD-436,ACCOUNTING,core.invoices,INV-0436,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00857,ORDER,SHOPIFY,core.orders,ORD-437,RAZORPAY,core.payments,PAY-0437,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00858,INVOICE,SHOPIFY,core.orders,ORD-437,ACCOUNTING,core.invoices,INV-0437,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00859,ORDER,SHOPIFY,core.orders,ORD-438,RAZORPAY,core.payments,PAY-0438,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00860,INVOICE,SHOPIFY,core.orders,ORD-438,ACCOUNTING,core.invoices,INV-0438,INVOICE_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
idm-00861,ORDER,SHOPIFY,core.orders,ORD-439,RAZORPAY,core.payments,PAY-0439,EXACT_REF,1.00,RESOLVED,,2025-04-05T00:00:00Z
